cat,value,label,drainage_area_sqkm,slope_number,slope_minimum,slope_maximum,slope_range,slope_average,slope_stddev,slope_variance,slope_coeff_var,slope_sum,slope_first_quartile,slope_median,slope_third_quartile,relief_100m_number,relief_100m_minimum,relief_100m_maximum,relief_100m_range,relief_100m_average,relief_100m_stddev,relief_100m_variance,relief_100m_coeff_var,relief_100m_sum,relief_100m_first_quartile,relief_100m_median,relief_100m_third_quartile,relief_1km_number,relief_1km_minimum,relief_1km_maximum,relief_1km_range,relief_1km_average,relief_1km_stddev,relief_1km_variance,relief_1km_coeff_var,relief_1km_sum,relief_1km_first_quartile,relief_1km_median,relief_1km_third_quartile,relief_2point5km_number,relief_2point5km_minimum,relief_2point5km_maximum,relief_2point5km_range,relief_2point5km_average,relief_2point5km_stddev,relief_2point5km_variance,relief_2point5km_coeff_var,relief_2point5km_sum,relief_2point5km_first_quartile,relief_2point5km_median,relief_2point5km_third_quartile,relief_5km_number,relief_5km_minimum,relief_5km_maximum,relief_5km_range,relief_5km_average,relief_5km_stddev,relief_5km_variance,relief_5km_coeff_var,relief_5km_sum,relief_5km_first_quartile,relief_5km_median,relief_5km_third_quartile,ksn_points_count,ksn_min,ksn_max,ksn_range,ksn_mean,ksn_stddev,ksn_variance,ksn_median,prop_kjf_average,_number,elev_number,elev_minimum,elev_maximum,elev_range,elev_average,elev_stddev,elev_variance,elev_coeff_var,elev_sum,elev_first_quartile,elev_median,elev_third_quartile
518,166,,20.6841,206841,0,143.586349487305,143.586349487305,18.2434243832391,21.2495896092912,451.545058563296,116.478075403508,3773488.14285357,1.2914,9.67675,29.1289,206841,0.376613616943359,154.408203125,154.031589508057,30.5027434358618,30.2968838281378,917.901169695677,99.3251111718627,6309217.95501709,2.88081,25.0357,49.5567,206841,11.0820198059082,421.211242675781,410.129222869873,182.019736857113,123.234234909769,15186.6766537961,67.7037759957366,37649144.3912621,62.2246,192.164,278.273,206841,97.1128997802734,862.594665527344,765.48176574707,400.218940641949,166.674916707559,27780.5278594718,41.6459342079646,82781685.9013214,293.149,428.528,498.928,206841,441.28125,1002.36474609375,561.08349609375,707.841571842441,174.604323502147,30486.6697856424,24.6671473459335,146410658.561462,538.984,656.111,906.928,135,0.368772,281.738285,281.369513,69.3374270148148,73.5582489191926,5410.8159840579,46.705809,0.118719209441068,,206841,48.3692245483398,555.672119140625,507.302894592285,147.932212511897,115.169340094127,13263.9768977166,77.8527800933586,30598446.7681732,60.8212,90.3217,211.837
519,241,,41.9613,419613,0.0678460821509361,204.682876586914,204.615030504763,52.0276164054896,21.2474712017261,451.455032468182,40.8388326617328,21831464.2027567,36.408,51.6547,66.9725,419613,13.5577087402344,175.656433105469,162.098724365234,88.4634058324874,22.0635839564132,486.801737001695,24.9409162452918,37120395.1115875,73.2904,88.0357,103.35,419613,228.056991577148,543.166015625,315.109024047852,391.927478176887,62.7854335587955,3942.01066716593,16.0196559452407,164457864.900238,341.202,391.332,439.486,419613,455.22607421875,672.861022949219,217.634948730469,560.882151808066,47.4296781470798,2249.57436913558,8.45626447448629,235353442.366638,522.176,550.656,593.164,419613,534.492065429688,698.571411132812,164.079345703125,652.447401739655,33.5718037301445,1127.06600569534,5.14551880207205,273775411.586182,623.795,671.958,686.623,284,58.050423,475.941823,417.8914,160.583838725352,69.0829678868776,4772.45645205936,150.6951935,0.0182144023183266,,419613,135.547592163086,814.415588378906,678.86799621582,417.929809610422,120.733599080686,14576.6019469758,28.8884870866783,175368781.200058,326.778,412.298,503.05
520,164,,32.2622,322622,0.0139265190809965,194.59162902832,194.577702509239,38.4780670715807,18.2749481061428,333.973728282214,47.4944546256599,12413870.9547675,25.1185,36.9839,49.9469,322622,8.712158203125,147.494842529297,138.782684326172,66.5387616654881,21.0058813501616,441.247051297068,31.5693902687354,21466868.3660431,51.7084,65.9953,79.5948,322622,162.038482666016,603.774658203125,441.736175537109,398.017082015522,97.1964054696709,9447.14123622467,24.4201593000675,128409067.034012,333.157,415.9,469.376,322622,338.987182617188,1133.33264160156,794.345458984375,736.191457992591,162.532224604797,26416.7240349842,22.0774396171319,237511560.560486,651.196,765.731,835.898,322622,716.575988769531,1251.63110351562,535.055114746094,1076.94200303002,131.050000357838,17174.1025937893,12.1687147487166,347445182.90155,998.585,1031.18,1204.21,206,91.03644,705.125805,614.089365,347.086093470874,157.89365534367,24930.4063977857,350.9300275,0.620149896783232,,322622,92.8500137329102,1050.00500488281,957.154991149902,486.303220001823,228.346180270094,52141.9780439423,46.9555147648905,156892117.443428,282.583,484.644,673.829
517,162,,14.3626,143626,0.00422427663579583,106.25634765625,106.252123379614,29.645179858341,23.9837425656019,575.219907453064,80.9026718009735,4257818.60233408,3.74346,29.4031,48.3944,143626,0.598381042480469,106.910781860352,106.312400817871,40.7045722394531,26.1058037868003,681.512991354918,64.1348191383207,5846234.89246368,10.1424,48.3281,60.8463,143626,16.4594764709473,197.409317016602,180.949840545654,152.537082157069,30.494130217914,929.891977747095,19.9912898468281,21908290.9618912,140.125,163.379,174.303,143626,170.908462524414,286.081085205078,115.172622680664,203.050346354432,20.9656562277568,439.558741060478,10.325348665577,29163309.0455017,182.307,205.969,214.539,143626,235.523452758789,596.046691894531,360.523239135742,402.052745514981,94.1210985476602,8858.78119181836,23.4101370025723,57745227.6273346,333.783,394.124,471.732,83,3.388755,287.48906,284.100305,80.2618163975904,72.6450028419896,5277.29643791268,63.744182,0,,143626,52.8839340209961,266.049285888672,213.165351867676,126.361686716105,52.5414121497645,2760.59999069143,41.5801763297199,18148823.6162872,69.6525,126.391,170.387
522,165,,14.7061,147061,0,103.096672058105,103.096672058105,14.8027390310988,18.470008603013,341.141217795373,124.774263494139,2176905.60465243,1.09479,5.32959,24.2351,147061,0,94.5292510986328,94.5292510986328,21.7394370443368,22.3888332114887,501.259852571861,102.987180237591,3197023.35117722,2.77241,12.9144,35.7116,147061,8.22266387939453,211.911529541016,203.688865661621,104.093724914528,56.8752915893429,3234.79879337278,54.6385400618945,15308127.2796555,73.354,86.3934,153.782,147061,97.4112396240234,230.897399902344,133.48616027832,190.219576743813,32.5650701783378,1060.48379572007,17.1197259166423,27973881.1755219,158.573,201.963,217.64,147061,237.014663696289,473.481658935547,236.466995239258,295.976569859883,43.482014893523,1890.68561920056,14.6910327780701,43526610.3401642,278.112,288.28,308.394,124,0.25601,85.300022,85.044012,10.3306960967742,13.7671951029125,189.535661001658,4.593454,0,,147061,45.8630561828613,267.627227783203,221.764171600342,80.8311671271033,37.8365332268522,1431.60324662669,46.8093367591191,11887112.2688789,54.2036,65.2501,91.9845
525,242,,48.6134,486134,0.0521530658006668,264.678863525391,264.62671045959,50.3733717860986,21.960963431415,482.283914835946,43.5963737441842,24488208.7198632,33.8343,49.4845,65.9244,486134,13.571403503418,190.191986083984,176.620582580566,83.0633390530271,24.2185929646504,586.540245187416,29.1567775155167,40379913.2672043,65.4718,81.5215,99.421,486134,192.414581298828,482.801391601562,290.386810302734,338.331638789127,68.0208168902604,4626.83153041834,20.1047756378043,164474512.891113,281.691,326.734,400.199,486134,336.279083251953,576.399230957031,240.120147705078,483.010317506562,57.0374733435298,3253.27336541387,11.8087484420568,234807737.690735,447.292,500.312,523.993,486134,471.146453857422,668.44775390625,197.301300048828,597.193946321826,35.5808226877129,1265.99494313446,5.95800123341145,290316281.901215,576.025,592.822,625.388,309,40.976632,377.616802,336.64017,116.723928789644,40.5287121878774,1642.5765116078,113.13923,0.176076966433123,,486134,84.5981216430664,664.066162109375,579.468040466309,309.853390511822,105.266466749656,11081.0290219565,33.9729917351477,150630268.143074,234.568,297.461,372.318
521,169,,35.1513,351513,0,296.879791259766,296.879791259766,36.3321103364659,27.3590822937714,748.519383957354,75.3027612225199,12771209.1007021,13.3417,34.1151,54.3051,351513,0.922286987304688,218.101684570312,217.179397583008,64.3967806203138,42.8780074887076,1838.52352620167,66.5840855329682,22636305.5461884,33.6946,62.0933,89.2511,351513,33.1265869140625,981.052490234375,947.925903320312,390.887816762977,229.145273055212,52507.5561635479,58.6217485499579,137402149.133804,192.419,360.012,548.147,351513,196.659759521484,1177.2177734375,980.558013916016,704.26584452123,328.07874797172,107635.664870692,46.5845036393541,247558599.805191,352.241,696.229,1053.76,351513,432.143463134766,1252.41955566406,820.276092529297,1027.63588564129,264.958644355814,70203.0832188705,25.7833195646401,361227373.069427,765.879,1187.81,1218.2,265,4.228754,504.123629,499.894875,210.301569690566,144.815433586384,20971.5098048123,160.01076,0.344780989607781,,351513,66.2795181274414,1321.41638183594,1255.1368637085,403.394471540421,288.389355411714,83168.4203147841,71.4906563569048,141798400.874588,158.281,303.081,580.991
524,168,,10.65,106500,0,140.617813110352,140.617813110352,32.303743912924,25.4958422116012,650.037970078866,78.9253477254099,3440348.72672641,6.9131,30.1887,51.7141,106500,0.845325469970703,164.416397094727,163.571071624756,52.592729617374,35.5247725104211,1262.00946191717,67.5469266738448,5601125.70425034,14.6816,57.0311,78.7046,106500,36.9457702636719,448.957183837891,412.011413574219,297.131394001634,127.329473782037,16212.7948936105,42.8529183898141,31644493.461174,197.937,353.82,403.755,106500,196.931777954102,528.349731445312,331.417953491211,479.202627813635,66.196668260741,4381.9988888226,13.8139201286862,51035079.8621521,477.412,504.694,519.4,106500,528.639282226562,609.957336425781,81.3180541992188,535.701704974967,6.48927483100864,42.1106878323622,1.21135974941724,57052231.579834,529.715,535.25,539.387,81,12.624418,290.540238,277.91582,109.918554604938,85.9358426677283,7384.96905501256,70.035678,0.526225352112676,,106500,44.6205940246582,567.388427734375,522.767833709717,214.327549486366,143.494944034332,20590.7989634162,66.9512362634745,22825884.020298,72.6202,182.352,335.471
527,243,,10.1499,101499,0,106.154457092285,106.154457092285,10.3960516733374,13.4589659506857,181.143764461717,129.462284082367,1055188.84879207,1.01383,5.18711,14.847,101499,0.384456634521484,97.3610534667969,96.9765968322754,15.9054879556941,15.9343052808926,253.902084784682,100.181178504418,1614391.122015,3.41487,12.8946,21.2912,101499,14.603982925415,201.940826416016,187.336843490601,77.670256161192,48.7695469297929,2378.46870773727,62.7905060961555,7883453.33010483,54.9956,63.8761,86.6625,101499,89.8181915283203,260.672027587891,170.85383605957,189.159428037262,42.5835830049769,1813.36154154176,22.5120066426657,19199492.7863541,151,197.934,227.557,101499,238.345794677734,422.887329101562,184.541534423828,332.804468100355,50.1160603552985,2511.61950553592,15.0587101914108,33779320.7077179,303.859,329.601,382.889,65,2.220479,60.214992,57.994513,25.3330147384615,17.3686446887978,301.669818325703,26.43316,0,,101499,19.6413497924805,242.664199829102,223.022850036621,62.9878809523583,35.2677149267923,1243.81171615749,55.9912706913692,6393206.92878342,32.4054,60.9573,81.2826
529,5,,49.9969,499969,0.0734130963683128,277.540924072266,277.467510975897,51.2742193069516,21.684889624991,470.23443804804,42.2919937506508,25635520.1526773,35.5516,50.4872,65.8844,499969,13.7738952636719,201.137329101562,187.363433837891,85.0266956405881,24.2268510685155,586.94031269603,28.4932289629642,42510711.9927292,67.846,83.3318,100.095,499969,243.571044921875,510.30224609375,266.731201171875,375.443278972157,52.7438274445021,2781.91133349541,14.0484143407488,187710000.744431,336.992,368.712,416.828,499969,374.250183105469,597.072082519531,222.821899414062,516.266036210004,46.4148917980046,2154.34218062047,8.99049880149856,258117013.85788,493.348,525.125,549.022,499969,532.799255371094,689.542297363281,156.743041992188,618.362526788428,34.6006188698797,1197.20282617868,5.59552323611587,309162094.155884,592.726,609.168,651.251,326,54.759843,489.807289,435.047446,173.110324052147,72.3094186181611,5228.65202089646,152.693285,0.270152749470467,,499969,81.2318725585938,741.799377441406,660.567504882812,365.931162048636,131.136574432195,17196.8011538105,35.8364053222571,182954237.158295,263.552,361.515,467.498
531,170,,49.998,499980,0,173.549102783203,173.549102783203,31.449832971502,20.4272111181697,417.270954066274,64.951731656825,15724287.4890916,15.2164,29.5031,45.2512,499980,0,151.972518920898,151.972518920898,51.7284529893616,24.4185140171113,596.263826803861,47.2051890322975,25863191.925621,35.5183,52.3777,68.5681,499980,62.0763549804688,428.678283691406,366.601928710938,231.327881000402,59.9405268214444,3592.86675563229,25.911501269205,115659313.942581,196.694,223.968,270.572,499980,245.515289306641,1054.89514160156,809.379852294922,358.143001878583,109.526358130778,11996.0231253914,30.5817390138225,179064338.079254,291.311,333.61,371.437,499980,381.649627685547,1233.42309570312,851.773468017578,592.166232896936,261.833212589779,68556.6312150844,44.2161673604496,296071273.12381,424.206,481.697,585.3,369,5.309373,344.425171,339.115798,94.6229823441735,48.2244702491772,2325.59953081378,83.221804,0.155572222888916,,499980,85.7234191894531,580.8095703125,495.086151123047,240.825419847513,79.6407217022344,6342.64455325276,33.0698984154836,120407893.415359,172.397,234.985,294.773
535,244,,47.7898,477898,0,129.02116394043,129.02116394043,39.974314061455,19.3922631148292,376.059868714764,48.5118095710566,19103644.7413412,25.7821,38.3314,52.5841,477898,4.02238464355469,141.698440551758,137.676055908203,66.6821996502106,20.2672844669177,410.762819662965,30.3938450939414,31867289.8484364,52.4715,66.3195,80.1625,477898,101.585990905762,408.467926025391,306.881935119629,270.702533973652,63.5777751444165,4042.13349231399,23.4862135241795,129368199.58094,227.199,264.532,317.931,477898,209.781936645508,544.494567871094,334.712631225586,396.374610372263,65.8050815942662,4330.30876362803,16.601739837086,189426633.547684,346.673,391.873,459.82,477898,346.596710205078,602.80126953125,256.204559326172,529.150581308298,48.2266570009176,2325.81044548415,9.11397600314066,252880004.506073,507.447,543.558,563.023,313,16.761041,339.588839,322.827798,111.259133789137,66.6716545592197,4445.10952166393,94.596895,0.220277130266291,,477898,29.126443862915,594.958129882812,565.831686019897,256.723760599993,103.901595988875,10795.5416490354,40.4721385141931,122687771.743216,173.7,248.906,326.536
537,171,,20.9743,209743,0,191.262893676758,191.262893676758,31.5533337278317,17.6470998973034,311.420134785407,55.9278460067685,6618090.8760766,18.3689,29.7675,42.4172,209743,4.33736038208008,112.485366821289,108.148006439209,48.9159355969643,16.535408347059,273.419729203989,33.8037249932212,10259775.0799141,37.3608,48.0342,59.2851,209743,101.637145996094,317.566680908203,215.929534912109,186.028844090334,51.6973604774908,2672.61708033963,27.7899702760004,39018247.8460388,146.02,177.344,223.412,209743,164.247863769531,413.515747070312,249.267883300781,307.183572828502,74.7350987195848,5585.33498062609,24.3291325872132,64429604.1157684,232.465,313.183,377.771,209743,288.617797851562,444.928527832031,156.310729980469,412.922639611683,44.2122176401899,1954.72018866352,10.7071430333216,86607633.2000732,407.003,435.428,440.182,169,36.464392,358.200608,321.736216,93.5248822662722,43.9268257168924,1929.56601756224,85.605627,0.0638686392394502,,209743,36.435863494873,464.643859863281,428.207996368408,170.069922265107,80.93720494666,6550.83114457765,47.5905462110426,35670975.7056503,111.607,150.558,207.902
536,7,,37.8495,378495,0.0383370071649551,254.482711791992,254.444374784827,52.2484080451862,22.8584232793624,522.507514818497,43.7495114867302,19775761.2030628,35.706,51.1586,67.3901,378495,17.5545806884766,201.070434570312,183.515853881836,87.5521644118692,24.4308422396572,596.866052539018,27.9043269846852,33138056.4690704,70.002,85.9438,103.725,378495,229.769500732422,531.383422851562,301.613922119141,377.630924718755,64.8365856251696,4203.78283552995,17.1692998060096,142931416.851425,329.235,382.756,426.081,378495,353.987365722656,640.0322265625,286.044860839844,519.776671843387,55.8441824081472,3118.57270883442,10.7438800995235,196732871.409363,493.492,517.144,555.887,378495,524.580322265625,689.687194824219,165.106872558594,646.283013578423,32.6854769454227,1068.34040314976,5.05745567478952,244614889.224365,635.212,650.876,671.001,241,60.589688,1149.903572,1089.313884,160.832930373444,117.343228599265,13769.4332980995,141.049708,0.703726601408209,,378495,34.1746826171875,706.808044433594,672.633361816406,309.27746902204,129.714905672501,16825.9567536257,41.9412723735323,117059975.637497,211.208,295.907,398.032
541,261,,21.6467,216467,0,171.335311889648,171.335311889648,33.0897014890442,20.0512785059853,402.053769724588,60.5967343423275,7162828.41222893,17.9211,29.616,45.479,216467,4.71296691894531,153.313323974609,148.600357055664,55.4081659639377,23.0872704402017,533.022056379011,41.6676315459133,11994039.4617157,39.1369,53.5934,70.1943,216467,111.788040161133,447.559387207031,335.771347045898,260.718019997629,52.521205937016,2758.47707307844,20.1448315453967,56436847.6348267,228.943,258.099,293.564,216467,311.091003417969,618.963623046875,307.872619628906,415.395212950554,90.7954633665393,8243.81616794458,21.8576094610284,89919355.5617676,341.249,370.949,496.91,216467,377.052764892578,633.333679199219,256.280914306641,531.18472573931,94.839700115261,8994.56871795263,17.8543725976423,114983964.026611,413.967,554.96,620.258,152,51.651189,295.95397,244.302781,131.254500651316,61.2299699161007,3749.10921592659,105.066202,0.175098282879146,,216467,135.794540405273,716.421142578125,580.626602172852,359.162732804034,111.108791038707,12345.163446083,30.9355010669578,77746879.2818909,293.314,342.595,416.641
540,6,,10.4655,104655,0.01106998603791,183.904037475586,183.892967489548,47.7579097195304,19.3685783331672,375.141826648034,40.5557497112285,4998104.04169745,33.72,46.8072,60.8398,104655,17.2999877929688,163.642471313477,146.342483520508,80.3688346453092,19.772626517485,390.956759399951,24.6023556329357,8411000.38980484,66.4711,80.3657,93.5831,104655,231.105667114258,428.606048583984,197.500381469727,342.444350749993,38.4772432284865,1480.49824646411,11.2360572292161,35838513.5277405,321.744,338.833,365.533,104655,377.660522460938,554.671875,177.011352539062,486.856328957581,46.9644288526319,2205.65757745392,9.64646571467777,50951949.1070557,450.665,500.722,520.716,104655,555.950805664062,615.720581054688,59.769775390625,599.222491874693,9.92547679960899,98.5150896995763,1.65639256439736,62711629.887146,595.387,601.693,606.095,68,62.358853,317.751995,255.393142,178.961569617647,65.3994053723287,4277.08222305417,166.1342715,0.640896278247575,,104655,59.2380714416504,593.020874023438,533.782802581787,304.168837346416,116.987962479198,13686.1833650343,38.4615214036412,31832789.6724892,210.831,300.207,388.281
538,263,,27.5376,275376,0,96.4088897705078,96.4088897705078,10.4699220930663,12.3119581646163,151.584313847262,117.593598645494,2883165.26630023,1.92843,4.74659,15.2805,275376,0,75.4086761474609,75.4086761474609,15.9872602156403,15.1085125118079,228.267150319457,94.5034502974272,4402507.76914215,3.55465,8.60533,26.836,275376,13.5364570617676,268.108825683594,254.572368621826,76.2949684651017,50.5126616726436,2551.52898925496,66.2070680267058,21009803.2360458,27.2245,63.9463,122.832,275376,36.3490600585938,283.040863037109,246.691802978516,149.043178297351,68.9005776109207,4747.28959511851,46.2286019380635,41042914.2668114,71.1936,148.685,211.061,275376,110.310997009277,446.639129638672,336.328132629395,265.504243926094,61.5814148010854,3792.27064890334,23.1941357661413,73113496.6753922,208.586,292.572,301.643,219,0.273307,79.836659,79.563352,31.6456712785388,17.6608462071343,311.905488752051,29.371569,0,,275376,20.5804786682129,262.991516113281,242.411037445068,70.7527391706641,43.9195497067194,1928.92684644099,62.0746987629414,19483606.3018608,38.5088,49.2995,96.1269
544,264,,28.8345,288345,0,132.698593139648,132.698593139648,18.600161540374,19.5409345374201,381.848122595736,105.05787541148,5363263.57935914,1.85125,10.6202,32.3417,288345,0.543794631958008,105.400772094727,104.856977462769,28.1368879712579,24.587229556556,604.531857266782,87.3843247400781,8113130.96207237,3.44068,27.8314,48.3838,288345,11.2888698577881,225.936660766602,214.647790908813,121.881367145385,74.1966060852314,5505.136354567,60.8760861672374,35143882.809536,22.7283,153.23,180.894,288345,23.680570602417,372.974304199219,349.293733596802,216.160764140799,74.277339806936,5517.12320879504,34.3620823613274,62328875.5361786,186.129,230.65,267.094,288345,97.6304321289062,449.250610351562,351.620178222656,354.513633467166,79.5351582803768,6325.84140268459,22.4350069424744,102222233.64209,290.684,361.291,436.605,238,5.705113,84.705512,79.000399,44.1178471890756,22.5860157510508,510.128107506713,37.817843,0,,288345,21.8497695922852,307.4111328125,285.561363220215,100.152494004899,65.9050340958432,4343.47351917426,65.8046858949112,28878470.8838425,41.988,85.5618,146.435
545,103,,20.4597,204597,0,137.907135009766,137.907135009766,43.0873397755347,22.8658516278805,522.847170668246,53.0686084288357,8815540.45605508,26.4787,41.8294,59.1743,204597,0.97846794128418,164.632843017578,163.654375076294,69.9354685715272,25.8289104264261,667.132613816345,36.932490700351,14308587.0633287,53.9056,71.1143,86.9662,204597,73.034538269043,409.824035644531,336.789497375488,268.564875139102,74.8892046380134,5608.39297131424,27.8849587457127,54947567.7588348,207.321,266.092,336.964,204597,139.2939453125,548.010070800781,408.716125488281,416.048862590456,67.0251609705426,4492.37220312714,16.1099252989714,85122349.1394196,409.886,424.479,434.609,204597,422.969635009766,591.151306152344,168.181671142578,524.55419694914,56.831004781394,3229.76310446283,10.8341530983698,107322215.033203,496.972,524.42,588.19,138,34.7715,348.297068,313.525568,117.460145695652,47.8452190388392,2289.1649848745,110.155588,0.500921323382063,,204597,11.4178304672241,531.205444335938,519.787613868713,205.862991102547,115.807576155841,13411.3946950909,56.254684504294,42118950.3906078,118.759,195.196,283.811
546,104,,21.3797,213797,0.0166953876614571,154.202774047852,154.18607866019,47.1083307001585,25.4782850640573,649.143009805364,54.08445743116,10071619.7787018,29.0888,48.6476,65.9624,213797,1.30549240112305,164.379013061523,163.0735206604,78.3114572372104,29.1736546093624,851.102123266371,37.2533670532953,16742754.6229439,61.9973,81.6432,98.6942,213797,140.065521240234,504.133239746094,364.067718505859,325.724528291526,84.1146101618443,7075.26764267904,25.8238489447012,69638926.9751434,247.841,323.367,390.063,213797,297.442535400391,578.73095703125,281.288421630859,466.929911793073,91.6054106062522,8391.55125234007,19.6186640205755,99828214.3516235,367.093,500.576,554.912,213797,400.813110351562,613.653869628906,212.840759277344,566.684609458766,51.4336644875175,2645.42184261451,9.07624163935582,121155469.448456,589.461,590.645,591.035,159,2.335955,879.13962,876.803665,103.63990109434,106.704594284079,11385.8704413298,68.804418,0.518215877678358,,213797,4.16967248916626,593.158447265625,588.988774776459,184.683940621737,131.868052397188,17389.1832430274,71.4020135986135,39484872.4531054,79.3001,156.501,263.512
539,102,,19.5135,195135,0,108.30184173584,108.30184173584,19.8932804723137,18.7344029771807,350.977854911396,94.1745279430112,3881875.28496494,2.26868,16.0106,32.2694,195135,0,122.227386474609,122.227386474609,30.9068015759695,23.2419678447745,540.189069297532,75.2001716762742,6030998.72552681,9.67193,29.0537,49.5678,195135,15.1792297363281,242.326309204102,227.147079467773,117.410344235343,59.1907195395419,3503.5412796087,50.413547396554,22910867.5223637,78.1828,111.108,179.825,195135,81.6337814331055,422.146057128906,340.512275695801,217.312536483703,73.1361089984575,5348.89043943426,33.6548043577514,42405281.8067474,151.594,228.284,255.416,195135,241.763458251953,496.971984863281,255.208526611328,380.778359233496,68.8653662963655,4742.43867513259,18.0854201995594,74303185.1290283,334.672,351.816,433.864,136,0.40931,111.525154,111.115844,33.5034950294118,20.7551470132301,430.776127540795,37.2086855,0.43554462295334,,195135,12.1554479598999,253.650680541992,241.495232582092,70.4552695568932,49.7891800507707,2478.96245012806,70.6677873264902,13748289.0249844,27.5329,58.1627,97.8064
549,106,,20.662,206620,0.0331419110298157,159.73225402832,159.69911211729,51.2776728913126,20.9866073101189,440.437686389135,40.9273785778107,10594992.772803,36.2551,50.9406,66.15,206620,11.5958671569824,159.296691894531,147.700824737549,85.7522905970067,20.4190270617226,416.93666614736,23.8116403883389,17718138.2831535,71.4955,85.5187,99.7841,206620,216.894256591797,400.02978515625,183.135528564453,308.8039336834,35.0583450766903,1229.08755951629,11.3529464014645,63805068.7776642,282.347,307.526,331.096,206620,348.129028320312,563.637451171875,215.508422851562,400.081980585385,42.8318924127879,1834.57100766064,10.7057789381361,82664938.8285522,373.492,393.674,400.813,206620,400.813110351562,599.310424804688,198.497314453125,523.602845897237,57.9934505663926,3363.24030859662,11.075847089222,108186820.019287,481.799,534.732,582.951,136,33.515704,174.49796,140.982256,71.3851318897059,17.7601243094833,315.4220154883,68.842574,0.481057012873875,,206620,4.24005937576294,435.144775390625,430.904716014862,180.550976434713,80.2516855429753,6440.33303248859,44.4482146414724,37305442.7509403,120.434,175.766,238.278
542,8,,30.4861,304861,0.0707947164773941,193.508178710938,193.43738399446,48.530839260277,22.5207819427633,507.185619313495,46.4050947521874,14795160.1877273,31.2536,47.7253,64.534,304861,4.20501708984375,175.147109985352,170.942092895508,79.348705775034,23.8789164590763,570.202651259543,30.0936432747583,24190325.7912827,62.3466,78.4772,95.501,304861,182.251434326172,492.299438476562,310.048004150391,327.188757036552,58.0962597430196,3375.17539612839,17.7561907289282,99747091.6589203,287.416,321.172,361.127,304861,346.435882568359,649.843505859375,303.407623291016,507.65463536064,71.90718224259,5170.64285806906,14.1645869522115,154764099.79068,449.246,509.639,570.556,304861,605.680480957031,688.448608398438,82.7681274414062,660.872541760587,15.9507904772686,254.427716849723,2.41359558301139,201474263.953674,651.553,659.015,672.854,195,57.173575,814.595206,757.421631,198.661345071795,118.874930174975,14131.2490241051,169.587991,0.279123928610088,,304861,34.2737998962402,707.934631347656,673.660831451416,336.069527609155,107.375728475094,11529.5470655572,31.950450622221,102454492.256454,261.748,332.919,402.906
550,262,,48.2901,482901,0,176.772003173828,176.772003173828,35.8437813939061,19.4502739011029,378.313154827925,54.2640121792778,17308997.8788986,20.9664,33.4686,48.1802,482901,3.79129028320312,156.511932373047,152.720642089844,59.7832423428505,21.2629847555601,452.114520715183,35.5667975209829,28869387.5106049,44.9312,58.0139,72.9692,482901,115.847091674805,432.441162109375,316.59407043457,269.364176446511,47.1848315562271,2226.40832898953,17.5171146284914,130076230.170197,236.773,271.928,300.47,482901,315.865692138672,584.200073242188,268.334381103516,425.398525320042,50.4207820741791,2542.25526497186,11.8525991683318,205425373.275574,386.074,432.134,457.746,482901,401.51220703125,657.196350097656,255.684143066406,590.186421277891,43.7909899709645,1917.65080263711,7.41985725055259,285001613.021515,571.661,601.327,620.864,373,62.858459,346.397693,283.539234,157.19868830563,61.2004239626748,3745.49189321115,133.985355,0.379438021457814,,482901,141.299224853516,717.247436523438,575.948211669922,398.197180632141,121.985222622348,14880.3945382238,30.6343762727541,192289816.724442,297.357,395.29,488.843
556,268,,27.1544,271544,0.0056642796844244,175.732147216797,175.726482937112,20.1050717820152,18.8637505274836,355.841083963139,93.8258302780993,5459411.61197554,4.46136,14.5769,30.4733,271544,1.13970184326172,141.703384399414,140.563682556152,35.3956524699016,28.3215274285245,802.108915884663,80.014141433351,9611477.05428696,10.5463,29.3002,54.1559,271544,22.1922760009766,423.223175048828,401.030899047852,225.169180397588,106.12409169281,11262.3228376239,47.1308247005311,61143339.9218826,135.492,234.966,318.659,271544,122.15495300293,531.460571289062,409.305618286133,372.023360735216,89.8230842096864,8068.18645694041,24.1444741620989,101020711.467484,315.055,401.13,418.331,271544,334.852111816406,630.938293457031,296.086181640625,505.173329612746,58.853349641953,3463.71676407797,11.6501300033136,137176786.616364,453.259,493.261,562.827,206,8.005836,226.420544,218.414708,64.9338121116505,48.6328177349892,2365.15096084468,47.47202,0.0113204489880093,,271544,62.1746978759766,534.872863769531,472.698165893555,187.928156472579,110.132662194841,12129.2032821229,58.6035984506189,51030763.3211899,95.7872,143.575,266.923
